longitude,latitude,year,month,day,hour,minute,second,magnitude,depth
40.496,39.3798,2017,11,2,20,50,40.0,3.9,7.08
27.8495,40.5491,2017,12,31,20,12,2.0,4.0,13.79
36.5975,40.5446,2018,1,6,19,45,10.0,4.0,15.81
35.7901,40.5596,2018,1,19,16,7,14.0,3.6,14.34
40.046,39.9981,2018,3,3,9,5,49.0,4.2,8.37
31.0063,40.7926,2018,3,28,5,55,49.0,3.6,5.19
35.4891,40.6741,2018,3,29,3,17,2.0,3.7,10.02
31.6393,40.8526,2018,4,7,21,16,31.0,4.7,10.47
30.8115,40.7361,2018,4,13,13,38,32.0,3.8,7.15
40.0371,39.9531,2018,5,2,18,8,28.0,3.8,7.02
31.654,40.84,2018,5,3,2,30,45.0,3.8,7.11
31.6535,40.8483,2018,5,3,2,32,41.0,4.0,9.45
35.4666,40.6888,2018,5,18,4,35,6.0,4.1,12.84
33.9608,41.009,2018,6,3,20,44,9.0,3.7,6.97
32.6535,40.7723,2018,6,8,0,45,20.0,3.9,7.0
34.7213,40.8225,2018,7,3,12,56,43.0,3.9,14.27
27.3221,40.6305,2018,8,13,8,57,9.0,4.3764,21.61
26.4266,40.883,2018,8,17,5,54,55.0,3.7,19.69
40.99,40.2318,2018,9,29,2,36,4.0,3.6,7.03
38.0901,39.6416,2018,10,9,15,39,32.0,3.7,6.64
35.197,40.7225,2018,10,18,19,0,47.0,4.0,11.15
31.0028,40.7821,2018,11,2,23,42,36.0,3.6,7.02
41.0633,40.272,2018,11,10,15,1,55.0,4.0,17.78
28.9493,40.6025,2018,11,30,2,36,34.0,4.1,14.28
28.9696,40.5998,2018,11,30,11,39,31.0,3.7,13.48
28.9876,40.3635,2018,12,15,9,26,6.0,3.8,11.36
28.9716,40.5938,2018,12,20,6,34,24.0,4.5,12.47
38.6271,39.5588,2018,12,27,14,36,47.0,4.1,11.18
38.6163,39.5668,2018,12,27,18,1,11.0,3.8,6.87
26.0951,40.3976,2018,12,29,15,19,12.0,3.8,12.05
40.4995,39.4006,2019,1,1,2,9,34.0,4.2,11.68
28.3578,40.4233,2019,1,5,4,20,15.0,3.9,6.33
28.8505,40.2478,2019,1,11,16,9,56.0,3.8,8.08
38.6346,39.5353,2019,2,4,17,21,7.0,3.6,6.98
27.9013,40.7778,2019,2,15,16,14,27.0,3.8,10.14
27.153,40.378,2019,2,19,19,48,42.0,3.9,7.41
27.1253,40.3521,2019,2,19,21,33,55.0,4.0,6.79
27.1568,40.3741,2019,2,20,0,27,57.0,3.6,6.93
27.168,40.371,2019,2,24,1,22,24.0,3.7,4.02
28.4505,40.457,2019,3,4,21,7,27.0,4.0,13.72
35.32,40.8193,2019,3,19,17,41,4.0,3.7,10.79
38.0081,39.6693,2019,3,23,0,21,32.0,3.6,18.18
37.9368,39.5206,2019,4,1,1,55,14.0,3.6,6.93
30.6106,40.6845,2019,4,12,13,3,47.0,3.8,7.0
28.1008,40.8631,2019,5,9,16,5,28.0,3.6,7.01
27.3868,40.736,2019,5,21,13,17,37.0,3.7,17.9
38.694,39.6256,2019,5,22,6,34,10.0,3.9,6.43
27.0883,40.5216,2019,5,25,12,13,35.0,3.9,10.27
30.7611,40.745,2019,6,2,13,8,47.0,4.6,6.29
38.6421,39.5406,2019,6,19,0,45,30.0,4.1,9.71
39.8853,39.928,2019,6,28,18,27,28.0,3.7,6.97
40.0163,39.3676,2019,8,21,13,50,22.0,3.9,13.73
27.109,40.3183,2019,8,23,6,58,21.0,3.6,6.99
35.3666,40.6258,2019,9,11,20,1,41.0,3.8,10.74
35.3773,40.6245,2019,9,11,20,2,54.0,3.6,7.53
32.9675,40.73,2019,9,14,6,0,30.0,4.7,7.96
32.9483,40.722,2019,9,14,6,3,11.0,4.8,5.83
32.964,40.7316,2019,9,14,11,46,1.0,4.3,8.41
32.9851,40.7285,2019,9,14,18,8,43.0,4.1,10.22
32.9815,40.7415,2019,9,14,18,12,2.0,3.7,11.46
32.9818,40.732,2019,9,14,19,3,32.0,4.3,10.61
28.216,40.8836,2019,9,24,8,0,22.0,4.6,5.91
28.2576,40.8456,2019,9,26,7,32,7.0,3.6,7.78
28.214,40.8818,2019,9,26,10,59,25.0,5.8,7.97
28.2726,40.8416,2019,9,26,11,26,36.0,4.1,4.58
28.2148,40.854,2019,9,26,12,17,9.0,4.295450000000001,7.13
28.2643,40.8473,2019,9,26,12,26,10.0,3.7,7.01
28.249,40.8721,2019,9,26,20,20,18.0,3.9,7.02
26.1495,40.4483,2019,9,27,13,35,47.0,3.9,7.12
28.2381,40.87,2019,9,28,11,3,3.0,4.3764,12.23
29.2473,40.6778,2019,10,10,16,52,3.0,4.0,13.86
32.9738,40.7123,2019,10,29,6,36,14.0,3.6,11.77
28.9355,40.6123,2019,11,22,14,36,42.0,3.6,7.03
31.517,40.7748,2019,12,6,22,36,16.0,3.6,10.51
40.0195,39.4648,2019,12,22,23,58,3.0,4.2,13.21
28.2086,40.8646,2020,1,11,13,37,36.0,4.7,10.82
40.9033,39.3138,2020,1,12,9,54,3.0,3.6,7.02
37.677,39.5301,2020,1,19,17,35,13.0,3.7,7.84
40.0055,39.4258,2020,2,15,21,53,38.0,3.6,6.99
29.223,40.693,2020,3,8,4,21,4.0,3.9,11.09
37.026,40.217,2020,3,19,8,4,24.0,4.700200000000001,19.7
38.3783,39.326,2020,5,9,15,41,19.0,4.0,7.52
39.9736,39.4226,2020,5,22,3,21,9.0,4.3,11.86
34.8761,40.5228,2020,6,3,13,11,11.0,3.9,6.9
37.938,39.3323,2020,6,6,20,0,24.0,3.8,13.28
25.6351,40.7948,2020,6,12,8,58,26.0,3.7,24.9
25.6795,40.8056,2020,6,12,11,8,26.0,4.2145,17.62
40.714,39.365,2020,6,14,14,24,27.0,5.7,8.0
40.739,39.3621,2020,6,14,14,34,47.0,4.6,7.32
40.7488,39.3668,2020,6,14,15,9,16.0,4.7,9.28
40.661,39.3821,2020,6,14,18,54,8.0,3.6,6.23
40.6788,39.3758,2020,6,14,21,17,58.0,3.7,7.01
40.644,39.3508,2020,6,14,22,40,35.0,3.7,6.99
40.7216,39.3831,2020,6,15,5,30,2.0,3.6,6.99
40.7435,39.3678,2020,6,15,6,51,29.0,5.6,7.01
40.6731,39.3898,2020,6,15,7,14,36.0,3.8,6.94
40.773,39.3731,2020,6,15,7,32,37.0,3.9,6.99
40.67,39.3715,2020,6,15,16,52,36.0,3.8,7.01
40.6721,39.3508,2020,6,16,12,57,40.0,4.3,7.02
25.6438,40.7988,2020,6,18,21,23,2.0,3.6,22.42
32.9776,40.7303,2020,6,23,5,54,19.0,4.2,8.77
25.0591,40.1883,2020,7,24,20,41,26.0,4.2,43.58
40.2811,39.3603,2020,7,25,5,2,38.0,4.0,13.85
40.303,39.3678,2020,8,18,17,25,0.0,3.6,13.4
27.4096,40.6886,2020,9,8,21,57,23.0,4.1,9.91
41.0421,39.3291,2020,9,9,19,32,32.0,4.1,7.0
28.092,40.8268,2020,9,24,13,38,31.0,4.2,6.83
28.1351,40.808,2020,9,24,18,6,40.0,3.6,17.77
34.9366,41.1021,2020,10,1,11,37,12.0,3.7,6.96
33.0066,40.7253,2020,10,10,11,46,6.0,3.6,6.96
40.1658,39.8691,2020,10,28,9,16,14.0,4.3,6.79
40.7516,39.3793,2020,11,8,9,22,54.0,4.700200000000001,9.15
40.2066,39.4408,2020,11,14,21,22,46.0,4.619249999999999,10.06
34.3375,40.4956,2020,11,17,23,5,47.0,4.2,10.77
40.1761,40.3123,2020,11,22,14,40,24.0,3.8,12.68
34.3391,40.4976,2020,12,10,22,26,5.0,4.295450000000001,21.86
41.1276,39.3183,2021,1,7,0,47,31.0,3.8,6.98
40.3286,39.4423,2021,1,20,9,27,33.0,3.7,12.85
30.6351,40.6941,2021,2,11,7,36,25.0,4.295450000000001,7.02
40.2661,39.4278,2021,2,17,10,2,30.0,4.1,9.74
37.3568,39.6523,2021,2,22,22,42,31.0,3.8,6.98
41.0966,39.319,2021,2,25,9,48,21.0,4.1,6.96
35.0428,40.104,2021,3,8,9,9,54.0,4.45735,5.35
39.0896,39.8156,2021,3,20,5,51,58.0,4.3,15.25
34.8066,40.8178,2021,4,11,14,6,36.0,4.700200000000001,11.22
28.7005,40.7365,2021,4,18,4,33,22.0,3.6,7.01
27.3946,40.346,2021,5,5,6,42,11.0,4.0,10.24
40.8155,39.3718,2021,5,5,21,27,9.0,3.6,10.36
36.3948,40.5601,2021,5,12,9,3,1.0,4.45735,14.08
34.4828,40.2385,2021,5,15,23,6,23.0,4.0,13.94
40.0676,40.0185,2021,5,25,21,37,51.0,4.2,7.34
34.4688,40.1033,2021,7,10,21,53,26.0,4.2,12.39
35.01,40.4161,2021,9,30,13,20,42.0,3.7,13.91
31.035,40.7981,2021,11,17,12,57,18.0,4.3,7.11
31.0401,40.7946,2021,11,17,18,35,42.0,3.9,11.21
34.2145,40.4748,2021,12,17,9,28,34.0,4.1,7.06
34.2216,40.4613,2021,12,20,19,21,29.0,3.6,6.99
29.6661,40.2816,2022,1,22,11,13,45.0,3.7,7.74
28.993,40.4266,2022,2,6,12,7,53.0,3.9,7.04
27.404,40.7186,2022,2,20,20,20,11.0,4.1,10.42
41.0788,39.6453,2022,3,12,10,39,24.0,3.9,5.44
40.5975,39.399,2022,5,27,12,49,32.0,4.0,4.35
36.3353,40.2556,2022,6,7,5,6,3.0,3.9,10.29
31.3388,40.8365,2022,7,20,19,49,40.0,4.2,17.44
34.8516,40.6776,2022,8,12,6,7,12.0,4.2,5.42
36.4291,40.7451,2022,9,4,0,49,18.0,4.2145,6.97
40.653,39.406,2022,9,16,20,30,35.0,4.9,15.0
40.531,39.587,2022,9,29,21,49,2.0,4.4,7.0
40.521,39.602,2022,10,1,5,41,13.0,4.2,7.0
40.525,39.605,2022,10,1,6,4,11.0,3.8,7.03
40.54,39.609,2022,10,1,13,24,20.0,4.2145,3.18
40.501,39.586,2022,11,11,17,2,11.0,3.8,6.99
30.957,40.789,2022,11,23,3,50,58.0,4.3,9.45
38.68,39.862,2022,11,30,16,30,26.0,3.8,8.94
31.069,40.813,2022,12,2,10,3,18.0,3.7,7.05
30.985,40.784,2022,12,2,18,49,36.0,3.6,10.78
30.946,40.808,2022,12,3,4,59,20.0,4.1,14.2
38.684,39.854,2022,12,10,10,29,26.0,3.6,7.05
27.11,40.364,2022,12,13,3,21,16.0,4.3,12.12
40.537,39.859,2022,12,18,8,57,49.0,3.9,10.21
34.184,41.109,2022,12,28,7,45,12.0,3.9,10.16
